date,AAPL,AMD,AMZN,CMCSA,COST,CSCO,CVX,EMLP,FSTA,GDX,GDXJ,GLD,GOOGL,GS,HYG,IBB,INTC,IYR,JNK,JPM,KXI,LQD,META,MSFT,NVDA,ORCL,PG,QQQ,SIVR,SLV,SPY,T,TMF,TTWO,UPRO,USO,UWT,VDC,VDE,VHT,VNQ,VOO,VTI,VZ,WFC,WMT,XOM
2021-05-28,124.6100,80.0800,161.1535,53.7395,378.2700,52.9000,103.7900,24.4000,43.1500,39.4200,54.7100,178.3800,117.8425,372.0200,87.1800,151.9500,57.1200,100.1900,108.9100,164.2400,61.9300,131.7100,328.7300,249.6800,16.2445,78.7400,134.8500,333.9300,26.9600,25.9000,420.0400,22.2281,233.6000,185.5600,53.1900,45.4200,,184.8300,72.7600,239.9800,99.8800,386.1300,218.0900,56.4900,46.7200,47.3433,58.3700
2021-06-01,124.2800,80.8100,160.9325,53.3739,378.2300,52.6200,106.6500,24.5900,43.0700,39.4900,54.8900,177.9000,119.0590,382.4400,87.1500,150.9000,56.8900,101.7700,108.8100,166.0500,61.8100,131.4700,329.1300,247.4000,16.2645,79.5700,132.8800,332.8200,26.9000,25.8400,419.6700,22.1450,234.2000,182.7600,53.0350,46.3300,,184.4600,75.7800,236.3800,101.6800,385.8300,218.1800,56.3800,47.2600,47.2200,60.4600
2021-06-02,125.0600,81.9700,161.6995,53.1303,380.5900,52.9600,108.0800,24.7900,43.2700,39.5400,55.1800,178.7700,118.5295,383.4400,87.2600,151.0800,57.4800,102.9900,108.9300,166.0600,62.0600,131.6800,329.1500,247.3000,16.7782,80.2700,133.4600,333.4700,27.2100,26.1500,420.3300,22.3640,235.8000,176.9100,53.3100,46.9000,,185.2500,77.2500,235.8700,102.8700,386.4800,218.4700,56.6500,46.8100,47.1167,60.9400
2021-06-03,123.5400,80.2800,159.3505,52.8491,383.8700,53.3300,107.5900,24.8300,43.4800,38.1700,52.6500,175.2700,117.3790,388.7200,87.0800,150.8800,56.2400,102.7900,108.7800,166.1700,62.2100,131.1600,326.0400,245.7100,16.9697,81.0900,135.8500,330.0000,26.4800,25.4600,418.7700,22.0770,233.2000,177.7300,52.7150,46.9700,,186.1100,77.4800,236.5800,102.4900,385.0100,217.5000,56.9800,46.4600,47.2000,61.1800
2021-06-04,125.8900,81.5800,160.3110,53.4208,387.5200,54.0700,108.4500,24.9300,43.5900,38.6800,53.6800,177.1600,119.6785,391.4500,87.2700,153.0200,57.3700,102.8000,108.9900,166.4400,62.6200,132.0900,330.3500,250.7900,17.5783,82.8900,135.9500,335.6000,26.8200,25.7800,422.6000,22.1073,242.0000,184.4500,54.1050,47.2600,,186.6800,78.0500,237.5100,102.5400,388.5000,219.3900,57.3000,46.9600,47.2833,61.4500
2021-06-07,125.9000,81.3500,159.9005,53.3458,380.4000,53.9200,107.7500,25.1100,43.5900,38.6500,53.6100,177.8700,120.1150,388.1600,87.3000,158.2800,57.0900,103.8100,109.0700,165.6600,62.6400,131.9800,336.5800,253.8100,17.6190,83.9400,136.4200,336.6000,26.9600,25.9000,422.1900,21.9637,240.1000,184.2600,54.0200,47.2700,,186.5600,77.7700,239.4400,103.7500,388.1700,219.5700,57.2000,47.1100,46.9667,61.0500
2021-06-08,126.7400,80.8900,163.2055,52.8866,379.7000,54.1300,108.7300,25.0800,43.2800,38.1000,52.8100,177.3200,119.9220,384.7000,87.3600,158.0800,57.0000,104.4800,109.1500,165.0000,62.3800,132.4800,333.6800,252.5700,17.4570,84.6100,134.8400,336.7600,26.6600,25.6100,422.2800,21.8882,245.2000,184.8300,54.0350,47.8800,,185.3600,78.4700,239.1200,104.6100,388.2300,220.0200,57.1500,46.6100,46.6100,62.1300
2021-06-09,127.1300,79.9600,164.0575,52.7273,379.9600,54.0200,107.7800,25.2600,43.0000,38.0000,52.6800,176.9800,120.3970,382.7800,87.4300,160.5100,57.0000,104.7100,109.2600,162.9400,62.1800,132.9600,330.2500,253.5900,17.3582,84.5200,134.7900,336.8400,26.8200,25.7800,421.6500,21.9109,251.8000,183.5900,53.7800,47.5800,,184.2200,78.0600,241.1400,104.7500,387.6200,219.4000,57.0500,45.9200,46.3600,62.6500
2021-06-10,126.1100,81.5600,167.4825,53.0459,383.0100,55.0300,108.4100,25.4700,43.2200,38.9500,54.3200,177.7400,121.7565,373.9400,87.5900,163.2000,57.3800,104.9700,109.4400,160.4000,61.9000,133.5600,332.4600,257.2400,17.4250,82.3000,135.7900,340.3500,27.0400,25.9700,423.6100,22.0393,256.5000,184.9700,54.5250,47.8300,,185.2200,77.9400,245.2600,105.5000,389.4100,220.3700,57.3400,45.0900,46.6267,62.7500
2021-06-11,127.3500,81.3100,167.3415,53.3083,381.8300,54.7700,107.9100,25.5600,43.2900,38.2800,53.2100,175.7400,121.5100,378.0500,87.6200,162.1100,57.8500,104.4500,109.4900,160.2900,61.8000,133.6700,331.2600,257.8900,17.8253,82.9000,134.8600,341.2400,26.9200,25.8700,424.3100,22.1450,254.9000,186.4200,54.7950,48.0700,,185.2700,77.7600,244.0400,105.0800,390.0900,221.0200,57.3300,45.6800,46.9167,62.1700
2021-06-14,130.4800,81.5500,169.1935,53.6832,383.7600,54.1700,107.9700,25.5700,43.2400,38.0300,52.9900,174.7100,122.4455,372.9200,87.5400,161.8400,58.1900,104.9100,109.4100,157.5700,61.8900,133.1800,336.7700,259.8900,18.0187,82.6200,134.9100,344.5100,26.9000,25.8400,425.2600,21.9713,249.3000,186.7500,55.1800,48.3200,,185.1200,77.4200,244.3100,105.4900,391.0700,221.3600,57.1800,45.1500,46.8533,62.0700
2021-06-15,129.6400,80.4700,169.1565,53.7207,383.9100,53.7900,110.3000,25.6000,43.0700,37.5900,52.2800,174.0500,121.4195,371.3000,87.5300,159.4400,57.9900,103.8100,109.4300,155.1800,61.9600,133.2800,336.7500,258.3600,17.7885,81.6400,134.6500,342.2600,26.7100,25.6500,424.4800,22.1148,248.4000,178.6000,54.8450,48.9800,,184.5400,78.9700,243.4600,104.3600,390.2500,220.7800,57.2900,45.4600,46.6667,64.3300
2021-06-16,130.1500,80.1100,170.7625,53.5333,379.4100,53.4700,109.6700,25.4600,42.5500,36.7700,51.2200,171.1100,120.7725,371.0000,87.4100,158.2900,57.2200,102.8800,109.2900,156.2700,61.3300,132.9000,331.0800,257.3800,17.8102,77.0800,132.7800,341.0100,26.2900,25.2600,422.1100,21.9486,246.1000,171.6500,53.9450,48.7500,,182.2000,78.7000,242.7200,103.6800,388.1100,219.6800,56.6400,45.5700,45.7167,64.1000
2021-06-17,131.7900,84.5600,174.4620,53.9082,384.7500,53.1300,107.0700,25.1100,42.6000,34.9300,48.7900,165.8500,121.7435,361.5000,87.4700,159.0600,57.1800,103.0400,109.3600,151.7600,61.2800,133.6400,336.5100,260.9000,18.6572,77.5600,133.9900,345.3400,25.0400,24.0500,421.9700,21.7069,258.7000,170.5000,53.9050,48.0400,,182.5500,75.7400,244.7700,103.5500,387.9700,219.4700,56.5300,42.7900,45.9067,61.9900
2021-06-18,130.4600,84.6500,174.3450,53.1490,380.8800,52.0700,103.0300,24.5500,41.6100,34.1300,47.7300,164.9300,120.1110,348.8300,87.4300,158.7700,55.6700,101.4100,109.2600,147.9200,60.3700,134.3400,329.6600,259.4300,18.6388,76.2300,132.0300,342.6300,24.8700,23.8800,414.9200,21.6390,272.8000,171.2800,51.7350,48.3600,,179.3600,73.6200,242.1300,101.7900,382.8200,216.7500,55.8200,41.7500,45.0567,60.4000
2021-06-21,132.3000,82.5900,172.6980,53.6832,386.8000,53.1800,106.0500,24.9700,42.1200,34.7700,48.3200,166.9500,121.8125,357.5400,87.6000,160.2000,55.8700,103.4700,109.4700,150.4300,60.9200,133.5600,332.2900,262.6300,18.4272,77.9900,133.0700,344.3600,25.0600,24.0800,420.8600,21.8505,259.7000,173.4700,53.9250,49.3600,,180.2600,76.0700,245.0900,103.8900,388.1800,219.7400,56.3900,43.2800,45.4667,62.5900
2021-06-22,133.9800,83.5800,175.2720,54.0112,392.1800,53.2600,106.4000,24.9100,42.2000,34.5500,47.8900,166.2500,122.3305,357.5300,87.6600,160.9100,55.8700,102.9700,109.5000,150.2100,61.0000,133.7800,339.0300,265.5100,18.8867,78.6800,133.1200,347.5700,24.8400,23.8500,423.1100,21.7372,260.9000,174.2300,54.7300,49.4200,,180.8000,76.6300,245.8900,103.3500,390.2400,220.9900,56.3700,43.5400,45.6767,63.7900
2021-06-23,133.7000,83.8200,175.1910,51.9963,391.9700,52.7600,106.2700,24.7600,41.9900,34.3300,47.5700,166.1400,122.1270,361.0500,87.5700,160.5000,55.2600,102.7000,109.5000,151.1200,60.6500,133.5700,340.5900,265.2700,19.0572,78.1000,132.9300,347.7400,24.9100,23.9300,422.6000,21.6390,259.3000,171.8800,54.5800,49.7200,,179.7600,76.8500,244.9200,103.1700,389.8200,220.9000,56.0700,43.9600,45.3200,64.2600
2021-06-24,133.4100,86.1000,172.4540,52.5398,392.0700,52.7800,107.1400,24.5600,42.1500,34.4400,47.8700,166.0400,122.5000,368.7500,87.8400,161.7700,56.0700,102.3600,109.7400,152.5100,60.9600,133.8300,343.1800,266.6900,19.2055,77.7400,133.0200,349.8900,25.0300,24.0400,425.1000,21.7447,260.5000,175.0600,55.5350,49.8400,,180.4900,77.5500,245.6100,102.2200,392.0500,221.7200,56.3700,45.1800,45.6367,64.5200
2021-06-25,133.1100,85.6200,170.0730,52.8772,394.5100,53.0600,107.3000,24.6100,42.5000,34.3600,47.4300,166.5900,122.5085,368.7700,87.9300,163.1300,55.9100,103.2300,109.8500,154.0500,61.2400,133.4800,341.3700,265.0200,19.0310,78.4600,134.9200,349.4600,25.1600,24.1800,426.6100,21.8202,252.8000,173.8200,56.1100,50.2500,,181.9200,77.8800,247.1000,102.9100,393.5000,222.5500,56.3800,46.3800,46.1767,64.6600
2021-06-28,134.7800,87.0800,172.1945,52.5773,396.5400,52.9600,103.9900,24.4400,42.4600,33.9800,46.4100,166.5800,122.5360,368.7100,87.9200,163.3700,57.4800,102.8200,109.8500,154.3300,61.2900,134.0500,355.6400,268.7200,19.9850,78.5000,135.3200,353.7100,25.2000,24.2100,427.4700,21.7372,258.3000,178.0900,56.4750,49.5400,,181.9800,75.3000,247.5700,102.6100,394.3200,222.8000,56.1800,45.7900,46.0333,63.0100
2021-06-29,136.3300,89.5200,172.4070,52.9897,398.7900,52.9100,103.7600,24.3300,42.3000,33.6400,45.8300,164.8300,122.2725,372.6200,88.0300,163.6000,56.7500,102.5200,109.9800,154.1400,61.0800,134.2100,351.8900,271.4000,20.0268,78.1000,134.4000,354.9900,24.8800,23.8900,427.7000,21.6465,261.7000,178.1000,56.5400,49.8900,,181.1300,74.9000,247.4900,102.3300,393.1600,222.8100,55.8400,44.7900,45.7667,62.6200
2021-06-30,136.9600,93.9300,172.0080,53.4395,395.6700,53.0000,104.7400,24.4600,42.6000,33.9800,46.7500,165.6300,122.0895,379.5300,88.0400,163.6500,56.1400,101.9400,109.9600,155.5400,61.1400,134.3600,347.7100,270.9000,20.0025,77.8400,134.9300,354.4300,25.1900,24.2200,428.0600,21.7372,264.7000,177.0200,56.6950,49.8800,,182.5100,75.8900,247.1300,101.7900,393.5200,222.8200,56.0300,45.2900,47.0067,63.0800
2021-07-01,137.2700,93.3100,171.6485,54.1237,394.5300,53.4400,106.2100,24.6600,42.4400,33.9600,46.6800,166.2000,122.4445,374.9900,87.9200,165.1100,56.0100,102.3400,109.7700,157.0800,61.0100,133.9900,354.3900,271.6000,20.2120,79.5400,135.2400,354.5700,25.1000,24.1100,430.4300,21.9864,264.8000,178.9700,57.6450,50.6200,,181.8300,77.2600,249.3900,102.2300,395.7400,224.0300,56.2900,45.4100,46.4400,63.2600
2021-07-02,139.9600,94.7000,175.5490,54.7516,398.9400,53.5400,106.0700,24.7200,42.5600,34.4200,47.4600,167.2900,125.2575,374.1600,88.0600,164.7400,56.7600,102.6800,109.9600,156.0300,61.2100,134.3700,354.7000,277.6500,20.4870,81.8200,135.9000,358.6400,25.5400,24.5500,433.7200,22.0770,269.6000,177.3000,58.9600,50.9300,,182.1500,77.0100,250.9300,102.5400,398.7500,225.2700,56.4400,45.0700,46.7033,63.1700
2021-07-06,142.0200,94.4700,183.7870,54.0394,398.8600,52.9800,103.9900,24.5700,42.3300,34.5200,47.0300,168.1200,126.1900,369.8600,88.0100,162.8600,56.0900,103.4600,109.9800,153.4100,60.9000,134.8600,352.7800,277.6600,20.6985,83.0800,135.9800,360.1900,25.2300,24.2300,432.9300,21.9184,278.9000,174.0700,58.5750,49.9000,,181.4100,74.4600,250.3100,103.2900,398.0000,224.7800,56.4100,43.4900,46.6467,61.3700
2021-07-07,144.5700,90.5400,184.8290,54.5173,404.6800,53.2600,102.9300,24.5500,42.5400,34.5600,46.8900,168.7600,126.4740,367.6700,88.0400,161.4300,55.9600,103.8400,110.0000,153.5900,61.3400,135.3200,350.4900,279.9300,20.3717,86.0900,137.0000,360.9500,25.2400,24.2400,434.4600,21.8505,286.6000,173.6900,59.2300,48.6600,,182.3100,73.1400,250.9700,103.6500,399.3700,225.0800,56.5300,43.4000,46.5700,60.4100
2021-07-08,143.2400,89.7400,186.5705,54.5736,407.1500,53.2600,102.6000,24.3900,42.4400,33.6800,45.5300,168.6500,125.0440,358.9400,87.8500,161.7500,55.3900,103.8800,109.7800,150.9400,60.9200,135.3900,345.6500,277.4200,19.9028,85.5900,136.9800,358.7700,25.0100,24.0100,430.9200,21.2840,290.1000,170.6700,57.8150,49.5200,,181.7700,72.9100,250.2700,103.3600,396.1900,223.1800,55.6800,42.3200,46.5300,60.1400
2021-07-09,145.1100,90.9000,185.9670,54.3861,412.3700,53.7400,104.0700,24.6100,42.6800,34.3700,46.6200,169.2100,125.5185,371.7600,88.0000,163.1500,55.9900,105.4000,109.9500,155.7700,61.2700,134.8200,350.4200,277.9400,20.0502,87.7600,137.0300,361.0100,25.1800,24.1900,435.5200,21.4879,277.8000,170.3700,59.6200,50.4100,,182.8000,74.4600,251.0900,105.0600,400.3700,225.8800,56.0700,43.9100,46.7667,61.2300
2021-07-12,144.5000,90.8100,185.9275,54.6017,407.8800,53.2300,104.2800,24.5700,42.6000,33.8900,45.5500,169.0000,126.9755,380.5000,87.9700,162.5400,56.7300,106.1700,109.9400,158.0000,61.3600,134.7500,353.1600,277.3200,20.5125,87.0800,137.1400,362.4200,25.2800,24.2800,437.0800,21.5106,276.7000,172.1000,60.2900,50.3100,,182.6000,74.3800,251.5400,105.9600,401.8200,226.5100,56.1500,44.1600,46.6833,61.1700
2021-07-13,145.6400,90.2600,183.8680,54.1893,407.0600,53.3200,103.9300,24.2900,42.5100,34.2800,45.9100,169.2200,127.3415,375.9800,87.7100,160.9400,56.8700,104.6400,109.6500,155.6500,61.2700,134.2500,352.0900,280.9800,20.2500,87.0700,136.9700,362.4200,25.0800,24.0800,435.5900,21.3520,269.8000,173.5500,59.6750,51.1500,,182.0500,73.7500,250.4400,104.4800,400.4600,225.2500,56.0900,43.2300,46.8600,60.8800
2021-07-14,149.1500,89.0500,184.0840,54.1425,409.9500,54.0900,101.9700,24.2000,42.8200,34.7400,46.7200,171.0400,128.2370,374.4000,87.8500,158.8900,56.5200,105.4900,109.7700,155.1200,61.6300,134.8700,347.6300,282.5100,19.8415,88.2800,137.9800,363.0700,25.3100,24.3300,436.2400,21.3444,279.4000,171.8800,59.8800,49.7000,,183.5500,71.4000,249.0400,105.2100,401.0100,224.9400,56.3200,44.9500,47.1833,59.5300
2021-07-15,148.4800,86.9300,181.5600,54.3112,411.8200,53.6500,101.3000,24.1900,43.0100,34.9700,46.7700,171.0700,127.0050,373.3500,87.7900,159.2500,55.8100,105.7600,109.7500,155.4600,61.6600,135.1600,344.4600,281.0300,18.9662,86.2400,139.1600,360.5200,25.3800,24.3800,434.7500,21.4728,288.2000,168.2400,59.2750,49.0400,,184.3000,70.3900,248.6200,105.3800,399.7200,224.1500,56.5500,45.0000,47.2200,58.9500
2021-07-16,146.3900,85.8900,178.6815,53.9363,410.3700,53.7000,98.6200,24.2000,43.0300,33.9200,44.8700,169.4100,126.9700,364.8000,87.6700,160.6800,54.9700,105.7800,109.5700,151.9100,61.7300,134.9700,341.1600,280.7500,18.1610,87.4900,140.5100,357.6000,24.7500,23.7700,431.3400,21.4048,287.3000,170.5200,57.9050,49.1400,,184.2200,68.4000,249.4300,105.3100,396.6100,222.3900,56.4600,44.2800,47.1867,57.3200
2021-07-19,142.4500,86.5800,177.4795,53.0740,414.1500,53.0600,95.9600,23.5900,42.8700,33.1900,43.3800,169.6100,124.5780,354.7200,87.0800,161.7800,54.6400,103.9300,108.8200,146.9700,61.2400,135.9400,336.9500,277.0100,18.7798,86.9800,140.4400,354.6700,24.2600,23.2900,424.9700,20.9894,305.7000,168.9600,55.3600,45.8400,,183.7200,65.8500,247.7500,103.3900,390.6800,219.2300,55.8400,43.0500,47.0767,55.3500
2021-07-20,146.1500,87.1100,178.6595,53.4958,416.2400,53.5800,96.5300,24.0000,42.9800,33.3000,43.5100,169.3900,126.2095,364.7600,87.5200,164.0800,55.2400,106.2700,109.2900,149.7100,61.3100,135.7500,341.6600,279.3200,18.6120,88.6600,139.6900,358.7900,24.0700,23.1400,431.0600,21.0801,297.1000,170.0200,57.7250,46.5100,,184.0800,66.9200,251.0400,105.8300,396.2000,223.0200,55.5800,44.8400,47.2900,55.9600
2021-07-21,145.4000,89.4100,179.2600,54.1799,415.0100,53.8800,99.8200,24.0400,42.8800,33.6200,44.5000,168.7600,127.5490,373.5000,87.7300,164.8400,56.2300,106.1000,109.6400,152.8600,61.4900,135.2700,346.2300,281.4000,19.4100,89.6900,139.2000,361.5600,24.3900,23.4200,434.5500,21.0725,285.7000,170.9000,59.0950,48.2700,,183.7500,69.3500,251.7600,105.8200,399.5300,225.0200,55.9500,45.8000,47.0567,57.7600
2021-07-22,146.8000,91.2100,181.9015,54.1612,417.5400,54.5400,98.8200,24.0000,42.7700,33.4100,44.0600,169.0900,128.4215,372.7100,87.7800,165.2700,55.9600,105.3100,109.6700,150.9300,61.0300,135.8300,351.1900,286.1400,19.5940,90.6900,137.8000,363.9500,24.5300,23.5600,435.4600,21.1556,293.3000,171.2800,59.4800,49.1700,,183.1800,68.5800,252.9600,104.9800,400.3800,225.2100,55.9500,45.0300,47.0900,57.1100
2021-07-23,148.5600,92.1500,182.8320,54.6954,423.4300,55.2300,98.8600,24.1200,43.2000,33.1500,43.6300,168.5600,133.0150,374.0500,87.9500,166.7200,53.0000,106.2500,109.8800,150.6400,61.8100,135.7700,369.7900,289.6700,19.5580,87.6900,139.7900,368.2000,24.2900,23.3500,439.9400,21.2613,288.1000,173.2900,61.2750,49.4700,,185.0300,68.2300,255.4500,105.8500,404.3800,227.4600,55.8800,44.5900,47.4767,57.0400
2021-07-26,148.9900,91.8200,184.9910,55.0141,423.2300,55.4700,100.9500,24.3000,43.3000,33.5000,44.3100,168.1600,134.0350,375.9000,87.8200,163.5700,54.3100,106.1800,109.7300,151.6500,61.7300,135.4700,372.4600,289.0500,19.2940,87.8600,140.2800,368.4900,24.3200,23.3600,441.0200,21.2840,285.5000,172.9000,61.7350,49.6700,,185.5600,69.9600,253.4800,105.9000,405.4100,227.9200,55.7800,45.0100,47.5433,58.4800
2021-07-27,146.7700,91.0300,181.3195,54.8829,424.3400,55.2800,100.6100,24.3600,43.3700,33.6800,44.0100,168.4400,131.9000,374.8400,87.7000,162.2500,53.1800,106.9600,109.6300,151.4500,61.7700,136.0500,367.8100,286.5400,19.2080,87.8000,140.8500,364.4300,23.9000,22.9600,439.0100,21.2991,294.5000,167.5000,60.9050,49.4700,,185.7400,69.1000,254.1800,106.5000,403.6100,226.6900,56.2000,45.1400,47.5467,57.8300
2021-07-28,144.9800,97.9300,181.5160,54.3393,422.2200,54.7700,101.1800,24.3900,43.0400,34.1900,44.9500,169.2900,136.0940,374.2300,87.7700,166.8100,53.0700,106.4500,109.7000,151.7000,61.5300,136.2900,373.2800,286.2200,19.5030,87.1800,138.7600,365.8300,24.0900,23.1700,438.8300,21.1556,294.4000,171.2800,60.8050,49.7200,,184.3500,69.7800,256.0000,106.1300,403.3900,227.0400,55.7200,45.5100,47.3533,58.2200
2021-07-29,145.6400,102.9500,179.9960,54.4611,425.2800,55.0700,102.5700,24.4900,43.2900,35.0700,46.1100,171.1700,135.7775,377.5500,87.9600,165.8000,53.7000,106.4500,109.9000,153.0000,61.8100,135.9000,358.3200,286.5000,19.6620,87.6300,139.4800,366.4800,24.6700,23.7200,440.6500,21.3671,289.5000,169.9900,61.5600,50.6400,,185.2500,70.3400,256.2000,106.1500,405.1300,228.0400,55.9800,46.5000,47.4133,58.9300
2021-07-30,145.8600,106.1900,166.3795,55.1359,429.7200,55.3700,101.8100,24.2400,43.3000,34.9200,45.8300,169.8200,134.7265,374.8800,87.8400,165.7800,53.7200,106.7200,109.7700,151.7800,61.7600,136.0100,356.3000,284.9100,19.4990,87.1400,142.2300,364.5700,24.5900,23.6300,438.5100,21.1858,293.6000,173.4200,60.6250,50.6600,,185.5000,69.2900,256.4200,106.2900,403.1500,226.6900,55.7800,45.9400,47.5167,57.5700
2021-08-02,145.5200,108.6300,166.5740,54.7985,428.9200,55.4500,101.6300,24.2400,43.1600,34.7800,45.6100,169.6100,134.8545,378.1900,87.3400,165.8500,53.6800,106.4800,109.1700,151.1700,61.6600,136.1600,351.9500,284.8200,19.7500,87.6000,141.8800,364.6000,24.5000,23.5300,437.5900,21.2311,301.1000,173.2100,60.2500,49.1800,,184.7400,68.7100,256.6600,106.0600,402.3300,226.3700,55.7600,45.7900,47.4067,57.5800
2021-08-03,147.3600,112.5600,168.3120,54.5736,435.0700,56.2500,102.6000,24.4000,43.3500,35.0900,45.9800,169.4900,135.6300,380.3600,87.4400,169.4000,54.0600,106.6900,109.2000,152.8900,61.9400,136.3000,351.2400,287.1200,19.8150,89.7400,143.9500,366.8100,24.6400,23.6800,441.1500,21.2915,301.8000,159.8600,61.7250,48.8500,,185.5400,69.8400,259.7400,106.1900,405.5800,227.9900,55.7300,46.8300,47.9400,58.2000
2021-08-04,146.9500,118.7700,167.7360,54.3299,435.0400,55.6900,100.3000,24.2000,42.7400,34.7800,45.4000,169.5300,135.1255,377.8600,87.2800,172.1500,53.9000,106.2700,109.0000,151.2400,61.3700,136.3300,358.9200,286.5100,20.2740,90.0500,142.4300,367.3400,24.4900,23.5400,438.9800,21.0347,303.6000,158.7500,60.8450,47.2000,,183.0400,67.7500,259.1500,105.8600,403.6400,226.9700,55.3700,46.1500,47.6133,56.8400
2021-08-05,147.0600,112.3500,168.7995,54.6767,443.1900,55.7600,101.2300,24.3700,43.0000,34.2600,44.7700,168.8600,136.2515,384.3000,87.4800,174.8500,53.8900,107.3400,109.1800,153.1500,61.5900,135.7700,362.9700,289.5200,20.6370,89.4300,142.5000,369.6700,24.2600,23.3000,441.7600,21.1027,299.1000,156.7800,61.9600,48.1000,,184.1300,68.6200,258.8300,107.1000,406.1600,228.5900,55.3000,46.9900,48.4967,57.2000
2021-08-06,146.1400,110.1100,167.2470,55.0047,439.6300,55.5900,101.9500,24.3300,43.0200,33.2400,43.6000,164.6400,135.7385,397.8900,87.3800,172.1200,53.9200,107.0800,109.0900,157.5000,61.4800,134.6600,363.5100,289.4600,20.3660,89.5200,141.4100,368.0500,23.4500,22.5200,442.4900,21.1178,284.2000,158.3000,62.3100,47.5700,,184.1700,69.2700,257.9400,106.9100,406.8600,228.8700,55.2200,48.7700,48.4100,57.8600
2021-08-09,146.0900,107.5800,167.0935,54.6204,440.4700,55.4700,100.2500,24.2300,43.1900,32.4300,41.9800,161.7200,136.9130,399.8800,87.1800,176.2100,54.0500,106.5000,108.8400,157.3300,61.6400,134.0800,361.6100,288.3300,20.2950,89.9000,142.1800,368.7300,22.6400,21.7500,442.1300,21.0347,280.9000,160.5700,62.1150,46.6000,,184.8200,68.3100,258.5300,106.3400,406.4700,228.7800,55.1200,48.6500,48.5267,57.2000
2021-08-10,145.6000,106.4800,166.0340,54.7798,443.0300,55.6100,102.0800,24.4700,43.5000,32.0200,41.6400,161.7700,136.8070,407.9700,86.9800,173.0200,53.9400,105.4300,108.6500,159.2600,61.7800,133.7800,361.1300,286.4400,19.9360,89.6400,142.2700,366.8400,22.5000,21.6200,442.6800,21.2160,277.1000,159.6800,62.3050,47.6800,,186.1200,69.6500,257.2300,105.3300,406.9800,228.9300,55.4800,49.6300,49.5600,58.1800
2021-08-11,145.8600,107.6800,164.6055,55.3796,444.3000,55.8600,102.8500,24.6100,43.6400,32.6600,42.6800,164.0000,136.2790,413.8900,87.1200,167.8500,54.1400,106.0300,108.8300,161.1600,62.0300,133.9900,359.9600,286.9500,19.6990,89.6300,142.6200,366.2100,22.7200,21.8400,443.7800,21.2689,276.3000,159.9300,62.7600,48.3000,,186.7000,70.0800,254.7600,105.9500,407.9600,229.3800,55.5700,50.6600,50.0033,58.3500
2021-08-12,148.8900,106.5000,165.1750,55.3233,445.3600,56.3900,102.6400,24.6900,43.5600,32.1600,41.8500,164.0400,137.1940,415.0000,87.2700,169.2400,53.5400,106.4400,108.9700,161.7900,62.0600,134.1800,362.6500,289.8100,19.9050,89.8100,142.9500,367.5300,22.3700,21.5000,445.1100,21.1631,275.5000,160.3700,63.3150,48.1000,,186.6500,69.9700,256.7700,106.1800,409.1500,230.0200,55.6400,51.1500,49.6867,57.3500
2021-08-13,149.1000,110.5500,164.6985,55.5951,447.8200,56.4700,101.9600,24.6800,43.9100,32.8200,42.8500,166.3900,137.7275,410.7800,87.4600,169.4000,53.4900,107.0500,109.1600,159.9800,62.6200,135.0800,363.1800,292.8500,20.1880,90.3800,143.6400,368.8200,22.8900,21.9700,445.9200,21.2915,287.9000,160.3500,63.6650,47.4300,,187.9800,68.9200,257.7200,106.7600,409.9600,230.1500,55.8700,50.3700,49.8433,56.7700
2021-08-16,151.1200,107.4800,164.9495,55.5295,452.8600,56.2800,100.9200,24.6200,44.1300,32.6400,42.4000,167.2200,138.3095,408.3500,87.4900,167.4000,53.4700,106.9100,109.1900,158.9300,62.7300,135.1600,366.5600,294.6000,19.9500,90.8200,144.6400,368.9800,23.0200,22.1000,446.9700,21.2991,289.9000,160.3500,64.1400,47.0400,,189.0800,67.5700,259.7600,106.6300,410.9400,230.2400,55.9800,49.4100,50.2500,55.9400
2021-08-17,150.1900,107.5600,162.0980,55.7357,452.3400,56.0100,100.7300,24.5200,44.1600,32.2500,41.5100,166.9700,136.6615,404.9700,87.2900,170.5600,52.6900,106.9200,108.9800,157.0100,62.6600,134.9200,358.4500,293.0800,19.4580,90.9500,144.8800,365.7300,22.8100,21.9000,444.0400,21.2915,290.0000,163.4700,62.9000,46.5800,,189.1400,67.0900,262.6200,106.5200,408.2300,228.5300,56.1800,48.7100,50.2333,55.5600
2021-08-18,146.3600,103.4400,160.0610,55.3233,446.2100,55.1500,96.7000,24.2700,43.6000,31.4900,40.7600,167.1000,135.4490,398.8000,87.0900,168.3400,52.1900,105.8800,108.8100,155.5800,62.0700,134.8300,355.4500,290.7300,19.0400,88.9400,143.3000,362.2100,22.6500,21.7600,439.1800,21.0196,292.9000,161.6200,60.8350,45.4000,,186.6600,65.6300,258.9600,105.5500,403.8400,226.2500,55.4700,47.9700,49.7000,54.3900
